time,year,month,latitude,longitude,depth,mag,magType,place,type,felt,alert,tsunami,sig,nst,dmin,rms,horizontalError,depthError,id
2018-11-06,2018,11,19.6026,-78.5466,10.3,5.2,mw,Caribbean,earthquake,2,green,0,35,76,0.459,1.01,14.3,2.2,us0000007558
1904-07-19,1904,7,39.5073,139.5536,45.4,5.6,ms,Ring of Fire - Japan,earthquake,3,green,0,100,177,4.405,0.8,18.8,9.1,us0000007559
1992-12-03,1992,12,59.731,-164.2689,74.4,6.2,mw,Ring of Fire - Alaska,earthquake,19,yellow,0,218,39,1.108,0.31,7.0,11.6,us0000007560
1973-05-14,1973,5,-20.3588,-27.9621,5.2,5.0,mw,Mid-Atlantic Ridge,earthquake,1,green,0,4,5,2.208,1.77,2.3,3.6,us0000007561
2009-06-24,2009,6,41.5338,135.8372,49.4,5.3,mw,Ring of Fire - Japan,earthquake,1,green,0,50,139,0.419,0.77,16.1,10.0,us0000007562
1977-11-28,1977,11,42.6932,31.5313,6.7,5.8,ms,Mediterranean Belt,earthquake,2,green,0,137,184,2.368,1.73,7.8,1.9,us0000007563
2021-08-20,2021,8,-16.7262,-27.4587,12.5,5.3,ms,Mid-Atlantic Ridge,earthquake,1,green,0,61,72,4.249,1.16,16.9,3.1,us0000007564
1953-04-18,1953,4,5.6045,-32.5996,25.9,6.0,mw,Mid-Atlantic Ridge,earthquake,12,yellow,0,180,64,3.415,1.69,7.6,13.4,us0000007565
1920-11-08,1920,11,-34.7578,172.8771,87.8,5.2,mw,New Zealand,earthquake,1,green,0,34,169,1.019,1.96,14.9,5.3,us0000007566
2017-01-01,2017,1,36.2488,34.9725,99.9,5.2,mw,Mediterranean Belt,earthquake,1,green,0,36,8,1.697,1.76,12.0,13.8,us0000007567
2012-08-10,2012,8,-4.5033,106.9419,30.4,5.1,mw,Ring of Fire - Indonesia,earthquake,0,green,0,14,70,4.772,0.54,14.3,13.7,us0000007568
1907-07-05,1907,7,17.56,61.196,25.0,5.2,mw,Other,earthquake,2,green,0,36,144,3.581,1.4,11.3,11.8,us0000007569
1969-04-18,1969,4,-6.6384,102.943,154.2,5.5,mw,Ring of Fire - Indonesia,earthquake,1,green,0,81,108,3.408,1.97,10.8,6.6,us0000007570
2016-02-27,2016,2,18.8124,124.6304,74.8,5.3,ms,Ring of Fire - Philippines,earthquake,1,green,0,53,127,4.75,1.09,1.6,9.5,us0000007571
2022-07-13,2022,7,41.1037,141.9162,602.4,5.8,mw,Ring of Fire - Japan,earthquake,9,green,0,133,95,2.319,0.32,15.2,3.2,us0000007572
1979-05-20,1979,5,56.132,-170.1797,33.9,5.1,mw,Ring of Fire - Alaska,earthquake,1,green,0,23,64,0.803,1.68,6.9,7.0,us0000007573
1916-05-04,1916,5,32.5409,44.855,16.9,5.0,mw,Mediterranean Belt,earthquake,0,green,0,7,128,3.882,0.11,17.1,14.4,us0000007574
1964-09-07,1964,9,34.7696,105.6237,37.7,5.1,ms,Other,earthquake,0,green,0,20,28,3.252,0.86,9.0,10.5,us0000007575
1999-08-12,1999,8,38.0954,36.6452,44.3,6.2,mw,Mediterranean Belt,earthquake,11,yellow,0,207,58,2.992,0.42,13.9,7.2,us0000007576
1942-08-16,1942,8,31.5516,133.3416,47.7,5.2,mw,Ring of Fire - Japan,earthquake,2,green,0,33,66,2.315,0.54,3.6,0.9,us0000007577
1941-12-03,1941,12,-26.8624,-70.6154,69.5,7.1,mw,Ring of Fire - Chile,earthquake,237,orange,0,368,5,1.057,0.7,3.7,13.7,us0000007578
1971-08-04,1971,8,38.9519,-121.2844,10.6,5.0,mw,California - USA,earthquake,1,green,0,3,79,2.898,1.0,13.5,8.6,us0000007579
1925-02-21,1925,2,3.4627,-11.5677,27.0,5.9,mw,Other,earthquake,15,green,0,160,176,3.269,1.18,1.4,6.9,us0000007580
1929-06-08,1929,6,-7.2096,106.3537,129.1,5.1,mb,Ring of Fire - Indonesia,earthquake,0,green,0,25,160,3.782,1.32,13.9,12.4,us0000007581
1938-05-04,1938,5,24.0803,-70.243,16.4,5.7,mw,Caribbean,earthquake,3,green,0,130,45,0.155,1.2,12.4,13.0,us0000007582
2016-07-26,2016,7,7.4405,129.6699,60.6,5.4,mw,Ring of Fire - Philippines,earthquake,4,green,0,79,193,1.961,1.02,8.4,1.8,us0000007583
1994-06-07,1994,6,38.8677,95.8221,25.5,5.4,ms,Himalayan Belt,earthquake,1,green,0,73,39,0.861,1.23,7.3,12.6,us0000007584
2010-03-06,2010,3,-53.9913,123.2953,96.7,5.1,ms,Other,earthquake,1,green,0,17,59,0.485,0.88,8.9,2.3,us0000007585
2006-04-05,2006,4,-0.262,135.6183,63.5,5.7,mb,Ring of Fire - Indonesia,earthquake,3,green,0,120,67,1.061,1.44,15.7,2.9,us0000007586
2002-08-25,2002,8,53.6589,150.6983,10.6,6.5,mw,Other,earthquake,15,yellow,0,262,116,3.62,0.33,1.8,8.3,us0000007587
2001-11-18,2001,11,37.4069,138.1388,30.1,5.7,mb,Ring of Fire - Japan,earthquake,4,green,0,129,194,4.119,1.35,2.9,6.1,us0000007588
1979-12-17,1979,12,32.3737,-124.6992,6.6,5.0,mw,California - USA,earthquake,2,green,0,7,13,1.566,1.44,5.1,10.7,us0000007589
1955-10-01,1955,10,34.6006,133.4792,33.4,5.1,ms,Ring of Fire - Japan,earthquake,1,green,0,13,29,4.627,1.47,16.9,9.6,us0000007590
1926-11-27,1926,11,-9.499,116.0072,278.7,6.2,ms,Ring of Fire - Indonesia,earthquake,15,yellow,0,221,134,3.698,0.33,2.8,9.0,us0000007591
1995-01-20,1995,1,11.4014,120.6924,140.9,5.1,mw,Ring of Fire - Philippines,earthquake,0,green,0,9,130,4.383,0.29,13.3,13.6,us0000007592
2011-02-26,2011,2,-43.7598,-70.7351,67.1,6.0,mw,Ring of Fire - Chile,earthquake,5,yellow,0,178,23,4.539,0.24,15.8,12.5,us0000007593
2017-03-12,2017,3,23.296,-60.9011,46.6,5.0,mw,Caribbean,earthquake,0,green,0,1,62,3.94,1.13,16.2,9.0,us0000007594
1955-05-21,1955,5,-44.8109,173.2733,122.0,5.8,ms,New Zealand,earthquake,7,green,0,147,117,3.373,0.96,1.4,6.8,us0000007595
2011-07-14,2011,7,24.2296,69.4675,16.4,5.2,ml,Other,earthquake,1,green,0,43,185,3.0,0.12,16.5,7.5,us0000007596
2003-04-21,2003,4,60.6284,-165.1313,69.1,5.8,mw,Ring of Fire - Alaska,earthquake,9,green,0,145,52,3.74,0.63,3.2,10.5,us0000007597
2024-01-12,2024,1,50.3,-29.1297,7.2,5.0,ms,Mid-Atlantic Ridge,earthquake,1,green,0,8,17,2.921,0.13,12.5,9.6,us0000007598
1910-11-23,1910,11,32.8936,88.9253,38.5,5.0,mw,Himalayan Belt,earthquake,1,green,0,2,185,4.741,1.16,1.3,11.8,us0000007599
1921-08-21,1921,8,-3.1791,135.5955,36.8,5.2,mw,Ring of Fire - Indonesia,earthquake,1,green,0,42,70,4.287,1.76,7.2,3.4,us0000007600
2001-12-04,2001,12,17.2115,25.8351,74.3,7.9,ms,Other,earthquake,1452,red,0,516,123,3.204,0.97,2.1,9.2,us0000007601
2007-07-21,2007,7,0.2264,98.5693,65.0,6.5,mw,Ring of Fire - Indonesia,earthquake,13,orange,0,273,65,4.489,0.51,4.8,8.7,us0000007602
2008-02-08,2008,2,41.7998,137.5843,84.8,5.9,mw,Ring of Fire - Japan,earthquake,3,green,0,156,74,0.188,1.19,7.5,4.8,us0000007603
1996-03-24,1996,3,61.3363,-149.6272,66.7,5.6,mw,Ring of Fire - Alaska,earthquake,7,green,0,104,158,1.322,1.4,13.3,5.8,us0000007604
2003-12-02,2003,12,-18.8062,-70.5789,282.3,5.3,mw,Ring of Fire - Chile,earthquake,1,green,0,54,114,1.742,1.54,0.5,0.8,us0000007605
1913-11-20,1913,11,44.3787,142.6793,45.7,5.6,mb,Ring of Fire - Japan,earthquake,3,green,0,114,36,4.359,1.99,5.8,7.9,us0000007606
2018-09-05,2018,9,38.9957,143.4418,62.1,6.0,mw,Ring of Fire - Japan,earthquake,7,green,0,170,112,4.311,1.98,13.4,11.9,us0000007607
1982-07-06,1982,7,-37.2258,-67.8861,75.1,5.9,mw,Ring of Fire - Chile,earthquake,7,green,0,151,143,2.729,1.03,4.1,4.6,us0000007608
2009-05-06,2009,5,33.9617,143.9879,10.2,5.1,mb,Ring of Fire - Japan,earthquake,0,green,0,18,31,2.578,0.44,4.7,14.3,us0000007609
1943-08-16,1943,8,-28.6356,-20.2329,9.7,5.0,mw,Mid-Atlantic Ridge,earthquake,0,green,0,0,91,2.342,1.15,12.2,0.8,us0000007610
2020-10-15,2020,10,-6.6216,119.2831,196.1,5.7,mw,Ring of Fire - Indonesia,earthquake,4,green,0,127,135,4.152,0.34,8.8,4.9,us0000007611
2020-07-22,2020,7,5.4444,128.2926,192.5,5.3,ms,Ring of Fire - Philippines,earthquake,2,green,0,54,162,3.273,0.93,12.2,11.1,us0000007612
1999-05-18,1999,5,57.3297,-170.6334,91.9,5.1,mw,Ring of Fire - Alaska,earthquake,1,green,0,22,187,0.649,0.72,4.5,10.4,us0000007613
1952-11-13,1952,11,3.6032,138.3486,94.8,5.7,mw,Ring of Fire - Indonesia,earthquake,2,green,0,131,110,0.743,1.19,2.6,13.0,us0000007614
2024-01-23,2024,1,3.4247,163.0948,33.9,5.4,mw,Other,earthquake,1,green,0,67,99,3.644,1.15,6.2,4.3,us0000007615
2010-11-05,2010,11,-38.6552,-74.5653,32.1,5.3,mw,Ring of Fire - Chile,earthquake,2,green,0,58,129,1.272,1.63,5.9,10.8,us0000007616
1972-07-07,1972,7,-3.7726,122.8888,96.6,5.6,mb,Ring of Fire - Indonesia,earthquake,9,green,0,105,38,3.978,1.06,6.5,6.3,us0000007617
1949-10-14,1949,10,33.4373,134.145,37.3,5.1,mw,Ring of Fire - Japan,earthquake,0,green,0,25,41,2.174,0.32,8.6,7.2,us0000007618
1910-02-04,1910,2,25.7053,-45.1098,10.1,5.1,mb,Other,earthquake,1,green,0,19,87,2.071,0.89,5.8,6.0,us0000007619
2013-06-17,2013,6,34.7677,-114.5413,7.2,5.0,mb,California - USA,earthquake,1,green,0,1,5,4.281,1.22,9.8,4.2,us0000007620
1975-04-23,1975,4,-45.3071,174.973,69.1,5.8,mw,New Zealand,earthquake,3,green,0,146,184,0.711,1.61,15.2,13.9,us0000007621
2024-08-26,2024,8,20.1134,-63.0126,53.6,5.7,mw,Caribbean,earthquake,4,green,0,118,154,3.518,0.25,17.9,9.7,us0000007622
2016-11-17,2016,11,-34.4317,-70.2798,10.2,5.1,ms,Ring of Fire - Chile,earthquake,1,green,0,13,145,1.905,1.5,10.9,9.1,us0000007623
2004-08-23,2004,8,39.5925,133.5804,154.0,5.2,mb,Ring of Fire - Japan,earthquake,2,green,0,36,152,4.833,0.88,1.0,5.2,us0000007624
1951-08-24,1951,8,26.4537,84.0697,65.4,5.7,mb,Himalayan Belt,earthquake,4,green,0,117,91,2.781,0.41,0.9,12.7,us0000007625
2001-07-05,2001,7,51.0304,-24.3034,7.2,5.5,mw,Mid-Atlantic Ridge,earthquake,3,green,0,88,160,1.11,1.02,15.6,10.2,us0000007626
2014-08-20,2014,8,-27.6213,-35.6528,5.1,5.9,mw,Mid-Atlantic Ridge,earthquake,4,green,0,152,20,3.81,1.08,8.1,9.5,us0000007627
1949-11-04,1949,11,-32.4614,-73.1423,60.5,5.2,mw,Ring of Fire - Chile,earthquake,2,green,0,38,164,2.19,0.1,10.4,12.0,us0000007628
1995-07-13,1995,7,3.0418,-20.2877,27.2,5.1,mw,Other,earthquake,2,green,0,16,5,0.858,1.17,16.4,2.7,us0000007629
1943-06-06,1943,6,42.9212,143.1017,30.0,5.1,mb,Ring of Fire - Japan,earthquake,1,green,0,18,183,0.076,1.88,8.0,4.3,us0000007630
1994-11-05,1994,11,46.965,-20.8844,9.0,5.3,mb,Mid-Atlantic Ridge,earthquake,1,green,0,49,16,2.663,0.93,13.1,8.8,us0000007631
1972-04-24,1972,4,-46.772,173.9058,35.1,5.2,ms,New Zealand,earthquake,1,green,0,34,61,4.839,1.44,16.3,3.7,us0000007632
2000-08-16,2000,8,-46.4238,175.9978,31.9,5.4,ms,New Zealand,earthquake,4,green,0,70,177,0.906,0.93,7.9,13.0,us0000007633
1960-05-07,1960,5,42.7353,7.0218,77.6,5.5,mb,Mediterranean Belt,earthquake,3,green,0,92,124,0.998,0.69,1.9,8.3,us0000007634
1933-03-20,1933,3,35.6017,-123.7165,5.8,5.7,mw,California - USA,earthquake,7,green,0,121,78,0.328,1.67,14.9,12.5,us0000007635
1985-11-09,1985,11,59.2656,-159.6868,32.8,5.4,mb,Ring of Fire - Alaska,earthquake,3,green,0,66,196,0.672,1.72,17.4,12.6,us0000007636
2005-11-16,2005,11,40.2244,-116.9147,22.2,6.6,mw,California - USA,earthquake,50,orange,1,278,88,3.638,1.31,19.1,14.5,us0000007637
1975-04-07,1975,4,40.8483,-119.6215,58.7,5.6,mw,California - USA,earthquake,12,green,0,100,140,0.15,0.92,3.5,3.0,us0000007638
2021-10-09,2021,10,26.2217,72.6426,25.4,5.7,mw,Himalayan Belt,earthquake,2,green,0,130,90,2.434,0.6,13.4,0.7,us0000007639
2021-11-21,2021,11,-9.4848,137.5339,59.3,5.4,ml,Ring of Fire - Indonesia,earthquake,1,green,0,66,52,0.023,0.15,9.4,4.1,us0000007640
1993-02-27,1993,2,37.6206,-119.3201,37.1,5.5,mw,California - USA,earthquake,1,green,0,95,148,2.98,0.74,18.1,10.5,us0000007641
1982-05-28,1982,5,59.0737,-170.4473,13.4,5.1,mb,Ring of Fire - Alaska,earthquake,2,green,0,22,7,3.588,0.7,9.7,3.6,us0000007642
2015-08-01,2015,8,37.0884,140.6949,47.6,5.6,mw,Ring of Fire - Japan,earthquake,2,green,0,103,187,1.166,0.21,16.7,12.3,us0000007643
1994-06-22,1994,6,14.4028,129.4492,48.3,5.0,mb,Ring of Fire - Philippines,earthquake,1,green,0,0,129,2.573,1.0,12.9,1.8,us0000007644
1981-08-14,1981,8,40.5524,37.5161,32.5,5.5,mw,Mediterranean Belt,earthquake,5,green,0,92,42,2.405,0.47,5.1,2.7,us0000007645
1902-12-12,1902,12,17.5608,121.6677,87.6,5.2,mw,Ring of Fire - Philippines,earthquake,0,green,0,29,129,2.061,1.38,12.1,12.3,us0000007646
2011-05-16,2011,5,16.4759,-60.9981,66.9,5.2,mw,Caribbean,earthquake,0,green,0,40,135,3.788,1.01,13.2,7.9,us0000007647
2012-07-02,2012,7,-7.7484,117.3089,87.0,6.1,ms,Ring of Fire - Indonesia,earthquake,15,yellow,0,191,55,4.302,1.21,6.0,13.6,us0000007648
1994-03-08,1994,3,12.5862,-62.2576,13.1,5.2,ml,Caribbean,earthquake,0,green,0,30,131,1.681,1.89,3.4,5.9,us0000007649
1975-12-01,1975,12,26.9814,71.7724,119.9,5.4,mw,Himalayan Belt,earthquake,1,green,0,63,140,0.708,0.16,14.6,2.0,us0000007650
2011-10-07,2011,10,39.2524,67.3496,16.6,5.2,mw,Himalayan Belt,earthquake,2,green,0,32,114,1.372,1.96,19.7,3.5,us0000007651
1978-08-19,1978,8,3.5686,138.8385,161.5,5.3,mw,Ring of Fire - Indonesia,earthquake,1,green,0,57,134,1.043,0.37,13.2,10.8,us0000007652
1922-12-02,1922,12,60.1323,-145.4621,71.5,5.2,mw,Ring of Fire - Alaska,earthquake,1,green,0,42,30,4.655,1.9,16.0,6.6,us0000007653
1958-10-10,1958,10,-4.4551,103.8407,104.4,5.0,ml,Ring of Fire - Indonesia,earthquake,0,green,0,2,6,0.604,1.79,2.9,4.0,us0000007654
1976-04-10,1976,4,49.1933,-28.1364,19.0,5.9,mb,Mid-Atlantic Ridge,earthquake,4,green,0,151,111,3.168,1.73,15.0,14.5,us0000007655
1932-03-01,1932,3,-8.0145,-29.4361,13.6,5.2,mw,Mid-Atlantic Ridge,earthquake,2,green,0,34,176,1.001,1.0,17.3,13.2,us0000007656
1933-08-19,1933,8,38.8902,134.2007,135.7,5.8,mw,Ring of Fire - Japan,earthquake,5,green,0,150,178,2.826,1.51,11.3,13.1,us0000007657
1955-06-17,1955,6,-31.2777,76.2048,12.8,5.1,mb,Other,earthquake,1,green,0,9,156,3.931,1.88,10.2,13.8,us0000007658
1997-09-08,1997,9,36.3267,-121.1028,9.3,5.1,ms,California - USA,earthquake,0,green,0,9,26,3.233,1.15,19.5,11.1,us0000007659
2004-07-06,2004,7,5.2072,127.1877,16.9,5.4,mw,Ring of Fire - Philippines,earthquake,1,green,1,76,73,4.81,0.52,11.2,10.0,us0000007660
1937-09-27,1937,9,14.4709,122.955,88.4,5.5,mw,Ring of Fire - Philippines,earthquake,2,green,0,83,146,2.572,1.26,11.4,14.2,us0000007661
2021-12-14,2021,12,-0.9342,103.9561,33.3,5.9,ms,Ring of Fire - Indonesia,earthquake,29,green,0,166,172,0.014,1.85,11.9,12.5,us0000007662
2000-01-02,2000,1,38.1157,141.4873,17.8,5.6,ms,Ring of Fire - Japan,earthquake,4,green,0,110,189,2.281,0.12,6.1,4.4,us0000007663
1975-05-13,1975,5,4.8855,100.0962,39.9,5.0,mb,Ring of Fire - Indonesia,earthquake,1,green,0,1,176,2.385,0.22,18.6,6.6,us0000007664
1989-04-27,1989,4,39.2998,-117.6246,19.2,5.7,ms,California - USA,earthquake,3,green,0,127,9,2.772,1.69,6.9,7.2,us0000007665
2019-11-02,2019,11,-7.5759,135.0406,34.8,5.1,ms,Ring of Fire - Indonesia,earthquake,1,green,0,25,50,3.003,1.51,17.6,1.5,us0000007666
2008-11-03,2008,11,-6.531,107.3142,100.5,6.5,mw,Ring of Fire - Indonesia,earthquake,59,yellow,0,262,90,4.71,0.79,1.2,9.1,us0000007667
2010-06-21,2010,6,33.5522,-118.142,120.2,5.2,mw,California - USA,earthquake,1,green,0,31,177,3.659,1.51,4.1,5.4,us0000007668
2020-10-01,2020,10,-26.6043,-69.7419,161.7,5.0,ml,Ring of Fire - Chile,earthquake,1,green,0,3,93,1.992,1.82,15.9,0.5,us0000007669
1976-05-26,1976,5,32.4001,133.3097,27.2,5.4,ms,Ring of Fire - Japan,earthquake,1,green,0,62,145,2.041,1.97,18.6,10.7,us0000007670
1986-10-23,1986,10,14.7821,122.6491,56.3,5.2,ms,Ring of Fire - Philippines,earthquake,1,green,0,32,77,0.028,1.43,5.4,11.8,us0000007671
1961-12-15,1961,12,-16.3995,-24.5598,12.3,5.5,mw,Mid-Atlantic Ridge,earthquake,2,green,0,94,96,1.181,0.52,16.8,5.0,us0000007672
1985-03-11,1985,3,39.205,90.0046,11.0,5.0,mw,Himalayan Belt,earthquake,1,green,0,4,153,4.434,1.06,7.9,2.2,us0000007673
2000-05-06,2000,5,61.12,-170.2001,55.1,5.2,mw,Ring of Fire - Alaska,earthquake,1,green,0,27,53,0.132,1.8,16.5,8.1,us0000007674
1975-12-22,1975,12,-18.3688,173.234,28.1,5.5,ms,Other,earthquake,3,green,0,89,153,3.098,0.91,3.2,14.0,us0000007675
1985-07-21,1985,7,52.6249,-163.4611,28.8,5.1,ms,Ring of Fire - Alaska,earthquake,0,green,0,10,79,3.515,1.49,10.5,1.2,us0000007676
1946-12-18,1946,12,2.7886,132.4097,86.9,5.4,mw,Ring of Fire - Indonesia,earthquake,1,green,0,62,18,0.977,0.49,15.5,2.1,us0000007677
1911-11-22,1911,11,36.7798,141.9431,34.0,6.0,mw,Ring of Fire - Japan,earthquake,7,green,0,169,21,0.361,0.77,3.8,1.8,us0000007678
1923-05-10,1923,5,-2.3142,134.2341,88.6,5.4,mb,Ring of Fire - Indonesia,earthquake,2,green,0,70,36,2.717,0.7,4.4,7.0,us0000007679
1982-05-10,1982,5,40.176,-115.3373,50.4,6.2,mw,California - USA,earthquake,9,yellow,0,213,135,4.218,1.87,16.8,12.6,us0000007680
1960-09-04,1960,9,40.4034,144.7514,110.5,5.0,mw,Ring of Fire - Japan,earthquake,1,green,0,0,83,2.746,1.09,14.0,13.6,us0000007681
2005-04-01,2005,4,37.2043,132.278,100.8,5.2,mw,Ring of Fire - Japan,earthquake,0,green,0,29,53,0.159,0.26,2.1,6.8,us0000007682
1977-10-12,1977,10,-45.6545,173.0453,77.1,5.5,mw,New Zealand,earthquake,5,green,0,90,92,3.842,0.27,19.8,9.5,us0000007683
2002-02-24,2002,2,11.4409,123.8431,17.4,5.1,mw,Ring of Fire - Philippines,earthquake,0,green,0,10,186,0.87,1.35,12.2,6.4,us0000007684
1938-04-22,1938,4,53.2759,-155.7352,14.1,5.5,mw,Ring of Fire - Alaska,earthquake,4,green,0,81,10,0.325,1.63,6.8,8.7,us0000007685
1981-12-04,1981,12,41.6533,-114.1277,18.2,5.1,mb,California - USA,earthquake,1,green,0,16,15,1.796,0.16,4.4,9.4,us0000007686
1997-12-27,1997,12,38.7572,136.9749,7.8,5.1,mw,Ring of Fire - Japan,earthquake,0,green,0,15,106,3.892,0.82,10.6,13.1,us0000007687
1922-11-04,1922,11,-54.7727,-159.9378,13.5,5.5,mw,Other,earthquake,2,green,0,84,137,1.771,1.41,18.6,2.2,us0000007688
1980-10-08,1980,10,-29.2995,-67.421,114.8,5.1,mw,Ring of Fire - Chile,earthquake,0,green,0,22,122,1.341,0.72,9.1,12.2,us0000007689
1935-04-14,1935,4,52.9293,-157.5277,63.9,5.1,ml,Ring of Fire - Alaska,earthquake,4,green,0,11,114,4.118,1.35,4.4,9.6,us0000007690
1961-11-06,1961,11,36.1377,93.7493,24.8,5.0,mb,Himalayan Belt,earthquake,1,green,0,1,196,2.359,0.75,19.6,3.7,us0000007691
2011-05-08,2011,5,-36.6567,103.4232,12.6,5.1,mw,Other,earthquake,1,green,0,13,119,4.216,1.52,15.3,5.6,us0000007692
2016-02-10,2016,2,-46.4728,170.6769,42.8,5.6,ms,New Zealand,earthquake,5,green,0,109,198,2.914,1.01,2.5,13.6,us0000007693
1994-05-05,1994,5,-22.415,-66.3814,147.3,5.5,mw,Ring of Fire - Chile,earthquake,3,green,0,96,73,3.469,1.26,3.8,13.1,us0000007694
2006-02-28,2006,2,-13.8141,130.5469,17.2,5.4,ms,Other,earthquake,1,green,0,67,148,0.201,0.59,14.0,1.9,us0000007695
2005-09-15,2005,9,-35.8131,167.1762,30.0,5.7,mw,New Zealand,earthquake,7,green,0,119,147,2.382,0.8,18.5,11.8,us0000007696
2013-09-18,2013,9,38.7067,-121.0438,17.5,6.0,ml,California - USA,earthquake,7,green,0,175,20,4.326,1.46,14.9,1.4,us0000007697
1986-10-08,1986,10,18.6645,125.5183,203.4,6.0,mw,Ring of Fire - Philippines,earthquake,5,green,0,173,183,3.786,1.09,2.6,4.4,us0000007698
1985-03-14,1985,3,42.6753,7.5244,26.2,5.0,mw,Mediterranean Belt,earthquake,2,green,0,7,31,3.474,0.63,7.1,5.1,us0000007699
1958-05-09,1958,5,17.7372,122.3115,11.8,6.1,ms,Ring of Fire - Philippines,earthquake,7,yellow,0,189,163,0.335,0.56,12.2,5.0,us0000007700
1979-11-08,1979,11,40.1196,127.7969,32.2,5.8,mw,Other,earthquake,3,green,0,146,114,1.093,0.32,9.3,7.3,us0000007701
2021-04-24,2021,4,15.0986,125.982,35.0,5.5,mw,Ring of Fire - Philippines,earthquake,3,green,0,80,22,0.241,1.38,6.7,5.2,us0000007702
2005-01-21,2005,1,44.4702,134.1667,17.1,5.5,mw,Ring of Fire - Japan,earthquake,2,green,0,91,104,4.663,0.79,6.1,2.5,us0000007703
1953-05-16,1953,5,42.2364,137.8722,50.9,5.4,mw,Ring of Fire - Japan,earthquake,2,green,0,63,150,3.157,0.84,5.0,3.3,us0000007704
1958-08-03,1958,8,19.4424,-26.6521,13.9,5.5,ms,Mid-Atlantic Ridge,earthquake,2,green,0,89,91,3.163,1.32,2.5,4.4,us0000007705
1950-04-16,1950,4,35.4595,136.6453,28.8,5.5,mw,Ring of Fire - Japan,earthquake,3,green,0,84,140,1.099,1.28,5.7,9.9,us0000007706
1985-10-13,1985,10,49.0439,-23.8169,21.3,5.4,mw,Mid-Atlantic Ridge,earthquake,2,green,0,64,116,2.614,1.77,11.5,2.0,us0000007707
1911-02-20,1911,2,-16.7899,-26.3818,24.0,5.1,mw,Mid-Atlantic Ridge,earthquake,0,green,0,12,96,2.828,1.14,1.7,10.0,us0000007708
2007-09-08,2007,9,17.3592,123.972,125.6,5.3,ms,Ring of Fire - Philippines,earthquake,1,green,0,58,81,0.704,0.85,18.1,4.8,us0000007709
1986-10-11,1986,10,37.3731,82.3987,43.0,5.2,ml,Himalayan Belt,earthquake,1,green,0,31,113,2.85,0.77,12.8,1.0,us0000007710
1915-03-05,1915,3,61.2215,-156.7944,57.2,5.6,mw,Ring of Fire - Alaska,earthquake,3,green,0,111,119,3.022,0.73,1.3,11.7,us0000007711
1992-10-02,1992,10,54.5309,-151.7832,138.8,5.2,mb,Ring of Fire - Alaska,earthquake,5,green,0,29,189,4.448,1.35,9.7,14.7,us0000007712
2011-03-18,2011,3,7.7755,96.592,6.1,5.1,mw,Other,earthquake,1,green,0,24,9,1.772,0.3,7.1,7.2,us0000007713
1965-03-26,1965,3,-23.2665,-102.642,18.1,5.3,mw,Other,earthquake,0,green,0,55,185,4.504,0.81,8.6,4.1,us0000007714
1957-02-08,1957,2,44.9426,139.7489,12.6,5.1,mw,Ring of Fire - Japan,earthquake,2,green,0,21,137,1.264,1.31,9.2,2.2,us0000007715
1918-06-04,1918,6,58.9413,-150.6664,61.1,5.2,mw,Ring of Fire - Alaska,earthquake,1,green,0,35,168,1.781,0.64,15.9,5.1,us0000007716
1921-03-12,1921,3,13.3566,-64.8434,80.1,6.5,mw,Caribbean,earthquake,26,yellow,0,259,130,3.78,0.63,8.3,2.1,us0000007717
1909-08-09,1909,8,-34.0174,167.7993,121.0,5.0,mw,New Zealand,earthquake,0,green,0,6,16,0.519,0.26,13.7,1.8,us0000007718
2020-05-16,2020,5,19.6736,123.603,269.3,5.1,mw,Ring of Fire - Philippines,earthquake,1,green,0,20,103,2.515,0.79,10.9,11.2,us0000007719
1975-04-20,1975,4,-41.0002,-74.6388,104.5,6.2,ms,Ring of Fire - Chile,earthquake,6,yellow,0,205,54,0.481,1.06,13.1,1.6,us0000007720
2024-06-01,2024,6,39.3413,144.6524,43.7,5.1,mw,Ring of Fire - Japan,earthquake,0,green,0,9,50,0.956,1.51,19.6,7.9,us0000007721
2010-02-26,2010,2,-21.7328,-71.3716,124.5,5.2,ms,Ring of Fire - Chile,earthquake,2,green,0,44,129,0.598,1.41,18.2,2.6,us0000007722
2020-01-22,2020,1,6.3479,122.3861,113.5,5.5,mw,Ring of Fire - Philippines,earthquake,2,green,0,90,77,3.216,1.25,15.1,6.4,us0000007723
2004-04-16,2004,4,12.1284,-75.9003,126.6,5.0,ms,Caribbean,earthquake,1,green,0,4,190,0.34,1.78,17.7,5.3,us0000007724
2006-02-01,2006,2,2.2742,108.1869,87.4,5.6,mb,Ring of Fire - Indonesia,earthquake,1,green,0,114,178,4.389,0.48,7.8,2.6,us0000007725
1941-02-08,1941,2,32.0422,-122.6759,45.4,5.0,mw,California - USA,earthquake,1,green,0,1,170,3.847,1.53,4.8,14.4,us0000007726
2021-02-02,2021,2,56.7963,-146.9933,34.9,5.7,ms,Ring of Fire - Alaska,earthquake,7,green,0,116,127,2.633,1.96,17.9,9.1,us0000007727
2021-05-05,2021,5,4.1992,137.3339,52.2,6.0,mw,Ring of Fire - Indonesia,earthquake,6,yellow,0,181,151,1.33,0.62,12.5,8.5,us0000007728
1977-10-02,1977,10,36.2654,133.4661,91.6,5.5,mw,Ring of Fire - Japan,earthquake,3,green,0,82,149,0.129,0.93,0.9,2.0,us0000007729
